브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
정손식당,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
배명 이태원찌개마을,배달의명가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
692서서갈비,(주)에스이엔에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동의명가 뼈해장국 순대국 무한리필 감자탕,(주)더블에스그룹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한산주사골순댓국,한산주(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
나두락손만두,파워푸드(유),0,0,0,0,0,"0
(0.00)","0
(0.00)"
정성을다한갈비찜,정성을다한갈비찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
달빛에구운고등어,(주)새모양에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
백억하누,100푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
성원정양대창,(주)성원정에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
심동보의언양불고기와육회,누렁소숯불,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해밍턴 부대찌개,(주)금표에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
물고기반찬by생선구이,안녕집밥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
왕뼈사랑,(주)오늘애,0,0,0,0,0,"0
(0.00)","0
(0.00)"
별미샤브,다옴에프엠에스(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
성성식당,(주)더본코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
Tasty bro PORK,포크본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
단지 김치찜&김치찌개,(주)미래원에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨을사랑한떡볶이,(주)더온에프에스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동곡꽃게장,동곡꽃게장,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오복오봉집,(주)조은음식드림,0,0,0,0,0,"0
(0.00)","0
(0.00)"
종가삼대화로집,(주)티아이코스모스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼남면촌닭,SSF&C,0,0,0,0,0,"0
(0.00)","0
(0.00)"
직화삼겹 피그킹,직화삼겹피그킹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
숯칼손칼국수,엠제이더블유(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
다샤브,다사라에프엔비(F&B),0,0,0,0,0,"0
(0.00)","0
(0.00)"
냉면왕,도깨비Food(푸드),0,0,0,0,0,"0
(0.00)","0
(0.00)"
비빔가,(주)다온에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일인분혼밥족솔로테이블신스2018,솔로테이블,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수육신,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한식마을,푸드팩토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청진동해장국,(주)씨제이디푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
배명 원조얼큰샤브샤브,배달의명가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해선정해물찜,해선정해물찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오릿대,농업회사법인(주)주원산오리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찜닭의정석,(주)비어프랜드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이천가든,(주)한국인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수유땡초닭발,땡초닭발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마에똥,마에똥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정성88사골곰탕&육개장,도깨비Food(푸드),0,0,0,0,0,"0
(0.00)","0
(0.00)"
계연탄,(주)다함컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
단골집,(주)세렌디피티,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꺽다리 두마리 찜닭&떡볶이,명동닭튀김,0,0,0,0,0,"0
(0.00)","0
(0.00)"
푸드모바일,(주)노다웃에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
도리홀릭,(주)제이알디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두반닭,(주)바인인터내셔날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우리만 가고싶은 한우곱창,우리만가고싶은한우곱창,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황찜,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
배명 인사동칼국수,배달의명가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돼지게티,멀티웨이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
둥지닭볶음탕,둥지닭볶음탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한길라갈비,(주)한길상회,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아구킹,(주)바른에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
몬스터곱창,(주)바른푸드,0,0,0,18,0,"0
(0.00)","0
(0.00)"
해운대31cm해물칼국수,(주)미스터탁누들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한우와버거 5628,한우와버거5628,0,0,0,0,0,"0
(0.00)","0
(0.00)"
게매니아,게매니아호남지사,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구구족,(주)거북이꿈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장모님상다리,(주)동의보감농수산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
행복한도야지,겸손한사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맘스토어,대성팜에프앤엘(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈희극,더블유doubleu에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꼬기만땅 점보비빔밥,원딜리버리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
인더그릴이백프로,돈토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
낙지공장,㈜바로푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제콩 제크와 콩나물불고기,모던푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
유림상회,(주)성가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
에그폭탄덮밥,(주)산들그린,0,0,0,0,0,"0
(0.00)","0
(0.00)"
혼바비언,(주)두꺼비에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수유리혼밥왕,(주)마스터아이디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마장동김씨,씨컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곽일품닭,(주)곽일품농부산촌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오빠부대,원에프씨(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
응곱 1978,태승에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
씅's 꼬기가득 비빔밥,태승에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱꾸아 한우곱창,태승에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
털보고된이,(주)민도비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
골목고기,(주)뿌리와열매,0,0,0,0,0,"0
(0.00)","0
(0.00)"
눈꽃육회,갓참치,0,0,0,0,0,"0
(0.00)","0
(0.00)"
남강메기,(주)남강푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아곱닭스,지강에프앤비(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
두돈까스,(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쪽쪽갈비,(주)청심,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마이고기,(주)다온에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육회SEA,만호F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대식가2900,(주)태인에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최정규 팔당 원조 칼제비 보쌈,씨앤에스푸드(C&SFOOD),0,0,0,0,0,"0
(0.00)","0
(0.00)"
배명 천수냉면,배달의명가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
선어도,㈜차차,0,0,0,0,0,"0
(0.00)","0
(0.00)"
호랭이 곳간,㈜하나컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
여시야 불타는닭발,(주)불여시팸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
여시야 찜닭,(주)불여시팸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정아니의 여우밥상,(주)불여시팸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년고기장수,청년히어로즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한교방,(주)한교방,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼시세끼,(주)청춘푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
도시수산시장,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이씨네푸줏간,이씨네푸줏간,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한끼삼계탕,(주)두빛나래에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
후암편백,비스에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
죽금당,(주)와이앤씨코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정진관의일품정,일품정,0,0,0,0,0,"0
(0.00)","0
(0.00)"
1954 무한등심,(주)거성엔터프라이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소제이,소제이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대패꽃필무렵,(주)다담에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
서민반찬,서민에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
도산서 갈비,(주)도산서갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
죽이요,다은푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
덮밥90도씨,발산삼계탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
덮덮밥,씨지에프(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
명태천국 명태조림감자탕,다렘식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
족장,(주)아이에프그룹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱창혁명,아키푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
파촌(坡村) 돼지 특수∙부속 전문점,(주)육일컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
경원해물찜0427,경원0427,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돕 감자탕전문점,(주)돕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무쇠쫄갈비,(주)더브로즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
에스지푸드( SG FOOD),에스지푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미미담(美味啖),(주)호박패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
생선지존,안흥유통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우스타,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고미꽃시래,고미꽃시래,0,0,0,0,0,"0
(0.00)","0
(0.00)"
생돈우리,(주)생돈우리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대만족,(주)대만족,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소중한한끼담은사골순대국,(주)더원에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
원조명품진갈비,(주)지케이홀딩스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
끝소,(주)에프씨봉대박,0,0,0,0,0,"0
(0.00)","0
(0.00)"
새싹정원,(주)씨티오푸드인터내셔날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
밥도둑 한끼뚝딱,(주)박앤박,0,0,0,0,0,"0
(0.00)","0
(0.00)"
드림숯불갈비,농업회사법인(유)두레,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마부곱창,(주)프랜즈업,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쌍교숯불갈비,(유)쌍교프라임농업회사법인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바른고기 엘베요타,바른고기엘베요타,0,0,0,0,0,"0
(0.00)","0
(0.00)"
놀부반상,(주)놀부,0,0,1,0,0,"0
(0.00)","0
(0.00)"
임창정세겹살,(주)하그사,0,0,0,0,0,"0
(0.00)","0
(0.00)"
유명진의육미정담,(주)명진푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
천년설렁탕,(주)라이또에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마포옥,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
태성춘골뱅이신사,(주)리더스코리아코퍼레이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
라면에주,그레야마더지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
방구족발,BG푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김치찌개밥한그릇뚝딱,백락촌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
효모로 만든 찬,(주)효모로,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한쌈대패,한쌈대패,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금알을품은벼슬찜닭,선한푸드(善韓),0,0,0,0,0,"0
(0.00)","0
(0.00)"
신의한순대국밥,(주)모두에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강찜찌,칠성발효묵은지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우아한 발요리 봉족발,봉족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홈인샤브&월남쌈 마이홈잇,엠케이푸드시스템(먹킷리스트),0,0,0,0,0,"0
(0.00)","0
(0.00)"
끝돈,(주)에프씨봉대박,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해물떡찜0410,(주)더본코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
성윤 국가대표 아구찜 앤 알곤이찜,국가대표윤푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오지다,오지다,0,0,0,0,0,"0
(0.00)","0
(0.00)"
날으는 영계찜닭,(주)더브로즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정선애곤드레밥,종로푸드시스템(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
조선푸줏간,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
논보달,(주)장충동왕족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나루국밥,(주)티온,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김혜경 제주항통갈치,제주항통칼치,0,0,0,0,0,"0
(0.00)","0
(0.00)"
약콩밀면,약콩세가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강릉엄지네꼬막집,더블에스푸드(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
고봉김밥人,케이비엠,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금돈맛,(주)맛뜰,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찜빠,(주)제이알디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마꼬창,하솔푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오돌불고,(주)금표에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대운정,대운알앤에이치(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
혼찜 혼을 담은 갈비찜,혼삼,0,0,0,0,0,"0
(0.00)","0
(0.00)"
승도리네,(주)케이푸드스토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
박수연의 국가1등 삼겹대패,국가대패,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찜꽁찜닭,(주)엠브로컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
0919여수돌문어,여수돌문어,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이북만두락원,(주)락원에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
만면희색,(주)놀부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
섬진강다슬기마을,(주)어업회사법인섬진강다슬기마을,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육회왕자연어공주,케이씨컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
탐진강면사무소,미래f&c,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꽃송이버섯샤브만두,아미코팜(주)농업회사법인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진미국수,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
인생덮밥,제이케이컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일편등심,한결,0,0,0,2,0,"0
(0.00)","0
(0.00)"
서민족발,케이에스에이치(KSH)푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고씨네 고추장 찌개,고씨네고추장찌개,0,0,0,0,0,"0
(0.00)","0
(0.00)"
사랑탕,(주)오리지날스푼,0,0,0,3,0,"0
(0.00)","0
(0.00)"
샤브20,(주)에스이컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱창이최고예요,곱창이최고예요(수송본점),0,0,0,0,0,"0
(0.00)","0
(0.00)"
이정돈돼야지,프랜차이즈새늘,0,0,0,0,0,"0
(0.00)","0
(0.00)"
놀부오불장군,(주)놀부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쟁반집8292,(주)에스에이치푸드랩,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마시온,마시온푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
냅다청양집,(주)신영국푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신정만국밥,신정만국밥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
월령찜닭,앗싸푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
남도애꽃,(주)남도애꽃,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수준이다른닭발과곱창,라온우리협동조합,0,0,0,0,0,"0
(0.00)","0
(0.00)"
明(명)가람갈비,(주)명가람푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
LA에서 훔친 갈비,(주)오모가리컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해물꽃돈,(주)해물꽃돈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한방서원갈비,(주)디저트팩토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
생생4계절,(주)채선당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
방태막국수,(주)북촌사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소곰집,우진정육상회,0,0,0,0,0,"0
(0.00)","0
(0.00)"
파파낙지,(주)테이스티컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그집닭갈비,아침의부엌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더진한 옹기전 돼지국밥,레인보우FC,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불맛공장,불맛공장,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순례국밥,순례국밥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
거부기식당,(주)남도푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
박달재찜,태성수산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돼지나라,돼지꿈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
조선갈비실록,(주)이바돔,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한고집 김치찌개,(주)한고집,0,0,0,0,0,"0
(0.00)","0
(0.00)"
본토배기,남궁가족발보쌈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맨도롱국수,(주)에이티컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛있는 고기에 솜씨를 더하다,(주)더하다F&C,0,0,0,0,0,"0
(0.00)","0
(0.00)"
씨앤오푸드,씨앤오F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두부만드는사람들,(주)공존컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나무꾼이야기,(주)나무꾼이야기,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신(辛)난쭈꾸미,(주)백경푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소고기아바이순대국,(주)빛솜푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순수한돼지,순수한돼지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
지즐,(주)하나에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
매우당,매우당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곽만근찐주막,푸드마스터트레이딩(FMT),0,0,0,0,0,"0
(0.00)","0
(0.00)"
명가 가마솥국밥,명가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돼지상륙작전,돼지상륙작전,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한끼덮밥,(주)두빛나래에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
볼빨간아구찜,에이치와이에프앤비(HYF&B),0,0,0,0,0,"0
(0.00)","0
(0.00)"
율이육땅,율이육땅,0,0,0,0,0,"0
(0.00)","0
(0.00)"
유명진의육미정담,(주)명진푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한식양성소,한식양성소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불향가득연희동돼지불백,(주)비앤비몬스터푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
새마을찜닭,이수푸드빌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어사또,어판왕어업회사법인(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱품닭,(주)맛있는수다,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쌈의정석,우버금,0,0,0,0,0,"0
(0.00)","0
(0.00)"
남포동 직화 쭈꾸미,(주)이엔지스토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한판곱창,한판곱창,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년보쌈,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
집으로낙곱새,집으로낙곱새,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김본냉면&만두,(주)단지에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
비스트로 분당김치찜,(주)엘알디케이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
배달삼겹 핑크돼지,원앤원(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
능이와백숙,능이와백숙,0,0,0,0,0,"0
(0.00)","0
(0.00)"
38선 넘은 짱닭,38선넘은짱닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동방축산,동방축산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
광안국밥,(주)정담에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍할매,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
계릴라도리탕,(주)피와이피에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해적면,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오리니,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱창민족,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
경성뼈대,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
깍두기,깍뚜기바비큐,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금바가지,황금바가지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
누들보쌈배달만족,(주)비케이컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼청동샤브,(주)삼청동,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쏘시지부대,(주)그루나무,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구백가(900家),구백가(900家),0,0,0,0,0,"0
(0.00)","0
(0.00)"
흙에서,정인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순희가(순희家),(유)순희네에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쭈블링,(주)박앤박,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강가네해물섞어찜,강가네해물섞어찜대방점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김사또산더미오리&탕,태일푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우렁두메골,(주)세신데코,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년순대국,(주)브랜드그라운드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두루두루 푸드,두루두루푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
자연고구마순감자탕,자연감자탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두근돼지김치찜,두근돼지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육화미,육화미,0,0,0,0,0,"0
(0.00)","0
(0.00)"
1005고릴라스테이크삼겹,스테이크삼겹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
명랑부대찌개,명랑식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
1992 남산식당,(주)에스엠제이컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일미삼겹살,일미삼겹살원주혁신도시점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대부대왕유부초밥,디앤비푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아재 부산낙곱새,우성푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오풍미족발,오풍미(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
바른계념식당,(주)나도람에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꼬치마요,(주)다함컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
낙곱새미장원,낙곱새미장원,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구삼짜글이,(주)푸드법인수앤리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
행진푸드,행진푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
배가네 마약 쭈꾸미,㈜명진인터내셔널,0,0,0,0,0,"0
(0.00)","0
(0.00)"
빅몬스터 부대찌개,온다(ONDA),0,0,0,0,0,"0
(0.00)","0
(0.00)"
서희생선구이밥상,(주)더이은에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
가마고개,가마고개,0,0,0,0,0,"0
(0.00)","0
(0.00)"
배달삼겹 맛있으면돼지,배달삼겹 맛있으면돼지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동양족발,㈜소부상회,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두툼마약갈비,(주)로버웰,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신라찜닭,신라F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
막창로2가 항아리 곱창집,(주)지에프코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진명인면옥,(유)명인푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일품낙성불백,(주)심플맨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맨날국수,(주)연우디자인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
조림철통닭갈비,박태규의철통닭갈비본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정가네 곱창떡볶이,(주)홍리에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더비빔,(주)이엔에프컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
박지우의 와우막창곱창,와우막창곱창,0,0,0,0,0,"0
(0.00)","0
(0.00)"
하솜면가 육전메밀,(주)하솜면가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
임창정의 대단한갈비,(주)예스아이엠패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꿀백,(주)상상구르메,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기이불볶음밥,단F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
