브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
박봉자,떡볶이,(주)제이엠푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치떠끼,(주)우분트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최고다최고또먹분식,최고다최고,0,0,0,0,0,"0
(0.00)","0
(0.00)"
롤링킹꽈배기,롤링킹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정가왕만두,정가푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오하루,(주)하나에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
임떡,임떡,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우스떡볶이,우스에프엔비(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
담쏙,(주)다옴케이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
만타떡볶이,(주)와이에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
노랑분식,(주)제이비패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뽀끼캠프,뽀끼캠프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
또박꽈배기,태경물산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꽈르띠에,(주)한빛,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡장군,떡장군본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미월당,(주)고반에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미세스복희,(주)자력갱생,0,0,0,0,0,"0
(0.00)","0
(0.00)"
중독떡볶이,(주)와이더잇,0,0,0,0,0,"0
(0.00)","0
(0.00)"
딱찌문방구,앤아이앤에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
슬기로운,분식생활,아침의부엌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
악동떡볶이,신악동푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
행복유부초밥,(주)지피에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
염라떡볶이,(주)잇츠어스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아싸라비야,매운떡볶이,아싸라비야매운떡볶이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우리할매,떡볶이,제이에스컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맵니떡볶이,정푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡통령의,빨간철가방,더킹에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맥아더떡볶이,(주)제이비패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순이네,떡볶이,(주)아이더스코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
면장의밥상,(주)오엠푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
엉망진창,떡볶이,올림엔터프라이즈(OLIMENTERPRISE),0,0,0,0,0,"0
(0.00)","0
(0.00)"
일백송칼국수,일품백송칼국수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강다짐,명랑시대외식청년창업협동조합,0,0,0,0,0,"0
(0.00)","0
(0.00)"
통영청정어묵,(주)통영청정에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
평화면옥,(주)쉐프마인드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오진당떡볶이,푸드딜라이트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡무꼬빨닭,라이징푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
6.25떡볶이,6.25떡볶이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
몬스터김밥,(주)에버리치에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마리야,(주)에스지푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김밥킹,(주)아이윈엔터프라이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이땔리방앗간,(주)프라이데이컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
킹스꼬마김밥,킹스코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미돈미가,(주)해피룸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순이네,떡볶이,(주)아이더스코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡가계,(주)웰빙을만드는사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
송송당,(주)마마스푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찐분식,(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
라밥,(유)에스피에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛있는,친구,미친,떡볶이,(주)현푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일품해운대봉가떡볶이,(주)봉가코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더,오물오물,(주)모아푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
분식회사,떡심,(주)브라운에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마약떡볶이,마약떡볶이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고씨네만두공방,스타덤블링,0,0,0,0,0,"0
(0.00)","0
(0.00)"
중앙칼국수,(주)티에스에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
다가미,다가미전국본점살레안국수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
만두혁명,(주)미성에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아수라떡볶이,(주)바른정,0,0,0,0,0,"0
(0.00)","0
(0.00)"
중평떡볶이,피비홈푸드중평떡볶이(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
김밥일번지,(주)금환식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
요기인,요기,0,0,0,0,0,"0
(0.00)","0
(0.00)"
빌라드스파이시,(주)빌라드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
핫도그꽈배기스타,제이에스푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
칠성떡볶이,(주)에쓰와이프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
텬고,(주)민컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그래도고기,(주)와이더잇,0,0,0,0,0,"0
(0.00)","0
(0.00)"
든든한육떡,그레이프컴퍼니(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
할머니가래떡볶이,(주)나도람에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
올빼미남산왕돈까스,(주)부엉이에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
부산명가밀면,부산명가밀면,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그늘집,㈜바로푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍미단,(주)크레이지컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
교동우동&김밥,(주)미단푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수준이다른몬스터떡볶이,라온우리협동조합,0,0,0,0,0,"0
(0.00)","0
(0.00)"
닭터박강정떡볶이,닭터박,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡볶당,(주)엔에이치에프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡볶이의,품격,(주)아앤유디벨롭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순이네,떡볶이,(주)아이더스코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡볶이,참,"잘하는집,",떡참,(주)기영에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쫄만이,(주)에스엘에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
분식제작소,분식제작소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뽀뚜루까아저씨,(주)뽀뚜루까에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청춘키친,청춘F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
부루스타,부루스타,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오모리칼국수,(주)오모리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
밥깨비,(주)유룩스인터내셔날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마마롤,(주)케이앤디이노베이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
몬스터떡볶이,진진&몬스터,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뿅떡,본가경,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한살짜리,꼬마김밥,(주)피플푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최고강한떡볶이,청우,0,0,0,0,0,"0
(0.00)","0
(0.00)"
또보겠지,떡볶이집,(주)행복만석,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신탕국물떡볶이,소스나라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김밥공감,(주)인성에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
델리웨건와작,(주)모음,0,0,0,0,0,"0
(0.00)","0
(0.00)"
열혈분식,(주)긱스패밀리인터내셔날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
옷잘입는떡볶이,옷잘입는,0,0,0,0,0,"0
(0.00)","0
(0.00)"
가마솥김밥,(주)도시방앗간,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한입소반,(주)한입소반,0,0,0,0,0,"0
(0.00)","0
(0.00)"
DININGBOX(다이닝박스),(주)보성커머스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
눈물떡볶이,(주)눈물패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쭝일아찌5단계빨강떡,빨강떡볶이엠앤제이식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡볶이창고,떡볶이창고,0,0,0,0,0,"0
(0.00)","0
(0.00)"
JB,FAMILY,DELIVERY3(제이비패밀리딜리버리3),제이비패밀리F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고고즉석떡볶이,(주)고고푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바론,캐쥬얼푸드&카페,(주)퍼스트스노우,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김밥천국,나누리프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신김밥,신김밥&신LA갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
레드썬,(주)제이케이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오,숙성돈까스와국수,맛있는여행,(주)오맛있는여행,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡깨비,깨비에프앤비(깨비F&B),0,0,0,0,0,"0
(0.00)","0
(0.00)"
단오방,(주)단오푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
싸다김밥,(주)참에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
DININGBOX(다이닝박스),(주)보성파워텍,0,0,0,0,0,"0
(0.00)","0
(0.00)"
생생제면소,(주)티에스에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
별에서온떡볶이,비범한녀석들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오빠네옛날떡볶이,(주)오옛떡,0,0,0,0,0,"0
(0.00)","0
(0.00)"
갈현동할머니떡볶이,가온컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
부송국수,부송푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불땡국수,(주)착한푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼대떡볶이,티제이파트너즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
달인칼국수김밥,달인에프엔씨(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
깨봉이국물떡볶이,깨봉이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
가온밀면,밤이먹은약수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
천하,(주)육칠팔,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미식가의우동,(주)조인푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
요런떡볶이,(주)자연애몸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼시세끼,꼬마김밥,와이제이건설,0,0,0,0,0,"0
(0.00)","0
(0.00)"
THE끌림떡볶이,백's코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일우고고싱떡볶이,일우고고싱떡볶이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
감자탑,(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기복대장떡볶기,고기복대장떡볶기,0,0,0,0,0,"0
(0.00)","0
(0.00)"
상개분식,상개분식,0,0,0,0,0,"0
(0.00)","0
(0.00)"
사우나,떡볶이,(주)알피,0,0,0,0,0,"0
(0.00)","0
(0.00)"
빽떡,X,샨티카레,품바푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무적의돈까스,(주)무테키야,0,0,0,1,0,"0
(0.00)","0
(0.00)"
열정분식소,해낸오버파워(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
분식대장,(주)피플푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
노랑김밥,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
떡볶킹,(주)브랜드그라운드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오백국수,오백제작소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미미당,(주)미미에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
봉천동,진순자,김밥,(주)아리랑에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신나불고,우리안,0,0,0,0,0,"0
(0.00)","0
(0.00)"
